표준코드,운용사코드,펀드명,운용사명,위험,6개월 수익률,1년 수익률,3년 수익률,유형,투자지역,설정액,설정일,보수관련정보(%),운용규모(백만원),수익률(%),자산구성_주식(%),자산구성_채권(%),자산구성_유동성(%),자산구성_기타(%),직업,학습,건강,관계,주거,사회참여,여가,재무
K55210D04877,A01018,신한글로벌지속가능경영ESG증권투자신탁(H)[주식혼합-재간접형](종류),신한자산운용,다소높은위험,6.6234,19.8859,,재간접형,해외,1201.85,2020-09-17, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.12    (매매중개수수료) 0.00," [기준일자] 2021-11-12  (설정원본)           18,095   (순자산총액)           21,675", [기준일자] 2021-11-01  (1개월) 2.37     (6개월) 6.62     (1년) 19.89     (설정이후) 18.48,0,0,8.3,91.7,0,0,0,0,0,0,0,100
K55306BF1316,A01053,KTB블록딜공모주하이일드증권투자신탁[채권혼합](운),케이티비자산운용,낮은위험,4.004,9.1567,20.3457,혼합채권형,국내,1355.04,2016-07-11, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.80    (TER) 0.00    (매매중개수수료) 0.03," [기준일자] 2021-11-12  (설정원본)          556,587   (순자산총액)          757,640", [기준일자] 2021-11-01  (1개월) -0.80     (6개월) 4.00     (1년) 9.16     (설정이후) 55.20,15.02,64.14,15.05,5.79,0,0,0,0,0,0,0,100
K55213BA6478,A01021,한화ARIRANG스마트베타Quality채권혼합증권상장지수투자신탁(채권혼합-파생형),한화자산운용,보통위험,-2.8417,7.2978,13.8134,혼합채권파생형,국내,10926.66,2016-02-23, [기준일자] 2021-10-29  (보수) 0.20    (수수료) 0.00    (TER) 0.27    (매매중개수수료) 0.02," [기준일자] 2021-11-12  (설정원본)            6,583   (순자산총액)            6,583", [기준일자] 2021-11-01  (1개월) -2.13     (6개월) -2.84     (1년) 7.30     (설정이후) 12.62,29.02,52.01,8.82,10.15,0,0,0,0,0,0,0,100
K55368D36511,A01072,하이글로벌리얼인컴EMP증권투자신탁(H)(혼합-재간접형),하이자산운용,다소높은위험,5.7679,19.8431,,재간접형,해외,1180.37,2020-05-18, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.02    (매매중개수수료) 0.06," [기준일자] 2021-11-12  (설정원본)           22,421   (순자산총액)           26,455", [기준일자] 2021-11-01  (1개월) 3.74     (6개월) 5.77     (1년) 19.84     (설정이후) 20.11,0,0,25.03,74.97,0,0,0,0,0,0,0,100
K55206B56275,A01014,키움KOSEF미국달러선물레버리지특별자산상장지수투자신탁[미국달러-파생형],키움투자자산운용,다소높은위험,9.7503,5.0723,5.2179,특별자산파생,해외,9537.24,2015-08-05, [기준일자] 2021-10-29  (보수) 0.64    (수수료) 0.00    (TER) 0.69    (매매중개수수료) 0.22," [기준일자] 2021-11-12  (설정원본)           33,420   (순자산총액)           33,420", [기준일자] 2021-11-01  (1개월) -2.73     (6개월) 9.75     (1년) 5.07     (설정이후) -6.27,0,0,82.22,17.78,0,0,0,0,0,0,0,100
K55244C06006,A01079,에셋원비트(BiT)플러스공모주증권투자신탁[채권혼합],에셋원자산운용,낮은위험,2.9306,8.513,25.1487,혼합채권형,국내,1298.76,2017-12-13, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.01    (매매중개수수료) 0.47," [기준일자] 2021-11-12  (설정원본)           93,742   (순자산총액)          122,030", [기준일자] 2021-11-01  (1개월) -0.42     (6개월) 2.93     (1년) 8.51     (설정이후) 35.18,17.22,71.62,0.09,11.07,0,0,0,0,0,0,0,100
K55301D38187,A01048,미래에셋상생플러스증권자투자신탁(채권혼합),미래에셋자산운용,다소높은위험,.5736,8.3557,,혼합채권형,혼합,1133.9,2020-04-29, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.03    (매매중개수수료) 0.06," [기준일자] 2021-11-12  (설정원본)           10,579   (순자산총액)           12,017", [기준일자] 2021-11-01  (1개월) 0.09     (6개월) 0.57     (1년) 8.36     (설정이후) 17.75,0,0,0.27,99.73,0,0,0,0,0,0,0,100
K55107D40754,A01007,우리다같이TDF2030증권투자신탁(혼합-재간접형),우리자산운용,다소높은위험,4.9305,19.5193,,재간접형,혼합,1161.46,2020-09-21, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.03    (매매중개수수료) 0.02," [기준일자] 2021-11-12  (설정원본)            5,886   (순자산총액)            6,846", [기준일자] 2021-11-01  (1개월) 2.25     (6개월) 4.93     (1년) 19.52     (설정이후) 17.57,0,0,3.03,96.97,0,0,0,0,0,0,0,100
KR5225A18109,A01048,미래에셋TIGER경기방어증권상장지수투자신탁(주식),미래에셋자산운용,다소높은위험,-10.0502,4.458,9.1613,주식형,국내,10929.81,2011-04-05, [기준일자] 2021-10-29  (보수) 0.40    (수수료) 0.00    (TER) 0.42    (매매중개수수료) 0.02," [기준일자] 2021-11-12  (설정원본)           90,026   (순자산총액)           90,026", [기준일자] 2021-11-01  (1개월) -7.81     (6개월) -10.05     (1년) 4.46     (설정이후) 68.35,94.14,0,5.77,0.09,0,0,0,0,0,0,0,100
K55239CD6532,A01047,현대인베스트먼트공모주하이일드증권투자신탁 1(채권혼합),현대인베스트먼트자산운용,낮은위험,1.8353,8.2728,22.6717,혼합채권형,국내,1142.16,2018-08-28, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.01    (매매중개수수료) 0.25," [기준일자] 2021-11-12  (설정원본)           67,059   (순자산총액)           76,809", [기준일자] 2021-11-01  (1개월) -0.55     (6개월) 1.84     (1년) 8.27     (설정이후) 21.58,12.81,77.47,9.72,0,0,0,0,0,0,0,0,100
K55213C51155,A01021,한화LifePlusTDF2025증권자투자신탁(혼합-재간접형),한화자산운용,다소높은위험,3.4933,19.4627,37.3948,재간접형,해외,1353.52,2018-03-21, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.01    (매매중개수수료) 0.01," [기준일자] 2021-11-12  (설정원본)            7,391   (순자산총액)            9,998", [기준일자] 2021-11-01  (1개월) 0.58     (6개월) 3.49     (1년) 19.46     (설정이후) 35.74,0,0,1.98,98.02,0,0,0,0,0,0,0,100
K55223BN1092,A01031,KBKBSTAR미국장기국채선물인버스증권상장지수투자신탁(채권-파생형)(H),케이비자산운용,보통위험,-5.5136,3.1638,-24.706,채권파생형,해외,7839.77,2017-04-14, [기준일자] 2021-10-29  (보수) 0.40    (수수료) 0.00    (TER) 0.92    (매매중개수수료) 0.11," [기준일자] 2021-11-12  (설정원본)            3,927   (순자산총액)            3,927", [기준일자] 2021-11-01  (1개월) -1.39     (6개월) -5.51     (1년) 3.16     (설정이후) -20.84,0,0,32.18,67.82,0,0,0,0,0,0,0,100
K55101DA6638,A01001,한국투자중국공모주투자증권자투자신탁2UH(주식혼합),한국투자신탁운용,높은위험,5.6271,8.2483,,혼합주식형,해외,1076.31,2020-10-20, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.16    (매매중개수수료) 0.05," [기준일자] 2021-11-12  (설정원본)            7,431   (순자산총액)            7,987", [기준일자] 2021-11-01  (1개월) -0.09     (6개월) 5.63     (1년) 8.25     (설정이후) 7.61,0,0,5.22,94.78,0,0,0,0,0,0,0,100
K55105BJ8583,A01005,삼성KODEX미국달러선물특별자산상장지수투자신탁[미국달러-파생형],삼성자산운용,보통위험,4.9126,3.0714,6.1212,특별자산파생,해외,10436.53,2016-12-26, [기준일자] 2021-10-29  (보수) 0.25    (수수료) 0.00    (TER) 0.28    (매매중개수수료) 0.14," [기준일자] 2021-11-12  (설정원본)          116,479   (순자산총액)          116,479", [기준일자] 2021-11-01  (1개월) -1.34     (6개월) 4.91     (1년) 3.07     (설정이후) 3.46,0,0,78.36,21.64,0,0,0,0,0,0,0,100
K55223BT1104,A01031,KB온국민TDF2035증권투자신탁(주식혼합-재간접형)(운용),케이비자산운용,다소높은위험,3.1994,19.4366,36.9456,재간접형,혼합,1303.46,2017-07-26, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.02    (매매중개수수료) 0.03," [기준일자] 2021-11-12  (설정원본)           78,860   (순자산총액)          102,954", [기준일자] 2021-11-01  (1개월) 2.16     (6개월) 3.20     (1년) 19.44     (설정이후) 36.60,0,0,5.93,94.07,0,0,0,0,0,0,0,100
KR5363A43940,A01068,트러스톤다이나믹코리아30증권자투자신탁[채권혼합](운용),트러스톤자산운용,낮은위험,1.8811,8.1864,14.9285,혼합채권형,국내,1116.79,2011-06-27, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.00    (매매중개수수료) 0.19," [기준일자] 2021-11-12  (설정원본)            7,510   (순자산총액)            8,419", [기준일자] 2021-11-01  (1개월) -0.15     (6개월) 1.88     (1년) 8.19     (설정이후) 52.12,0,0,1.66,98.34,0,0,0,0,0,0,0,100
K55101BK7313,A01001,한국투자TDF알아서2030증권투자신탁(주식혼합-재간접형),한국투자신탁운용,다소높은위험,2.2102,19.1852,44.7428,재간접형,해외,1503.06,2017-03-02, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.01    (매매중개수수료) 0.00," [기준일자] 2021-11-12  (설정원본)          170,627   (순자산총액)          255,683", [기준일자] 2021-11-01  (1개월) 1.29     (6개월) 2.21     (1년) 19.19     (설정이후) 50.09,0,0,3.09,96.91,0,0,0,0,0,0,0,100
K55301CR6349,A01048,미래에셋TIGER미국달러단기채권액티브증권상장지수투자신탁(채권-파생형),미래에셋자산운용,보통위험,4.9362,2.8353,,채권파생형,해외,10097.75,2019-07-22, [기준일자] 2021-10-29  (보수) 0.30    (수수료) 0.00    (TER) 0.33    (매매중개수수료) 0.04," [기준일자] 2021-11-12  (설정원본)          191,666   (순자산총액)          191,666", [기준일자] 2021-11-01  (1개월) -1.38     (6개월) 4.94     (1년) 2.84     (설정이후) -0.04,0,72.79,27.19,0.01,0,0,0,0,0,0,0,100
K55206B62216,A01014,키움공모주스마트채움플러스증권투자신탁 1[채권혼합],키움투자자산운용,낮은위험,.7634,7.6522,16.4965,혼합채권형,국내,1149.17,2015-08-17, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.00    (매매중개수수료) 0.12," [기준일자] 2021-11-12  (설정원본)           17,544   (순자산총액)           20,219", [기준일자] 2021-11-01  (1개월) -0.72     (6개월) 0.76     (1년) 7.65     (설정이후) 32.51,3.41,69.16,9.14,18.29,0,0,0,0,0,0,0,100
KR5206994091,A01014,키움KOSEF미국달러선물특별자산상장지수투자신탁[미국달러-파생형],키움투자자산운용,보통위험,4.95,2.7944,5.293,특별자산파생,해외,12400.78,2011-02-23, [기준일자] 2021-10-29  (보수) 0.37    (수수료) 0.00    (TER) 0.39    (매매중개수수료) 0.12," [기준일자] 2021-11-12  (설정원본)           34,447   (순자산총액)           34,447", [기준일자] 2021-11-01  (1개월) -1.34     (6개월) 4.95     (1년) 2.79     (설정이후) 10.02,0,0,81.25,18.75,0,0,0,0,0,0,0,100
K55301BM7756,A01048,미래에셋전략배분TDF2030혼합자산자투자신탁,미래에셋자산운용,다소높은위험,3.7502,19.0485,44.4492,혼합자산,혼합,1441.56,2017-03-13, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.03    (매매중개수수료) 0.12," [기준일자] 2021-11-12  (설정원본)          410,253   (순자산총액)          592,578", [기준일자] 2021-11-01  (1개월) 1.90     (6개월) 3.75     (1년) 19.05     (설정이후) 56.49,0,0,2.01,97.99,0,0,0,0,0,0,0,100
K55228B34037,A01036,우리G공모주10증권투자신탁[채권혼합](운용),우리글로벌자산운용,낮은위험,1.7749,7.6213,13.2994,혼합채권형,국내,1017.4,2015-05-29, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.01    (매매중개수수료) 0.13," [기준일자] 2021-11-12  (설정원본)           92,754   (순자산총액)           94,437", [기준일자] 2021-11-01  (1개월) 0.07     (6개월) 1.77     (1년) 7.62     (설정이후) 24.39,3.74,67.77,28.47,0.03,0,0,0,0,0,0,0,100
K55213CS6311,A01021,한화ARIRANG미국단기우량회사채증권상장지수투자신탁(채권),한화자산운용,보통위험,4.5888,2.6524,,채권형,해외,99680.41,2019-08-16, [기준일자] 2021-10-29  (보수) 0.32    (수수료) 0.00    (TER) 0.38    (매매중개수수료) 0.00," [기준일자] 2021-11-12  (설정원본)           22,898   (순자산총액)           22,898", [기준일자] 2021-11-01  (1개월) -1.64     (6개월) 4.59     (1년) 2.65     (설정이후) -1.31,0,95.05,4.95,0,0,0,0,0,0,0,0,100
KR5366149890,A01072,하이글로벌자산배분증권투자신탁(주식혼합-재간접형)(H),하이자산운용,다소높은위험,.7035,18.8498,38.8497,재간접형,해외,1432.26,2009-08-25, [기준일자] 2021-10-29  (보수) 2.08    (수수료) 0.00    (TER) 2.09    (매매중개수수료) 0.00," [기준일자] 2021-11-12  (설정원본)           56,527   (순자산총액)           80,861", [기준일자] 2021-11-01  (1개월) 1.96     (6개월) 0.70     (1년) 18.85     (설정이후) 102.14,0,0,4.85,95.15,0,0,0,0,0,0,0,100
K55355BE4238,A01109,스팍스프라임공모주증권투자신탁(채권혼합),스팍스자산운용,낮은위험,2.14,7.4857,16.3649,혼합채권형,국내,1157.41,2016-06-09, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.01    (매매중개수수료) 0.12," [기준일자] 2021-11-12  (설정원본)           82,534   (순자산총액)           95,568", [기준일자] 2021-11-01  (1개월) 0.16     (6개월) 2.14     (1년) 7.49     (설정이후) 26.33,8.1,65.21,0.15,26.54,0,0,0,0,0,0,0,100
K55366C87650,A01072,하이다이나믹하이인컴증권투자신탁(주식혼합-재간접형),하이자산운용,다소높은위험,2.6314,18.5214,23.9446,재간접형,해외,1201.71,2018-06-01, [기준일자] 2021-10-29  (보수) 1.87    (수수료) 0.00    (TER) 1.88    (매매중개수수료) 0.00," [기준일자] 2021-11-12  (설정원본)           11,521   (순자산총액)           13,874", [기준일자] 2021-11-01  (1개월) 1.50     (6개월) 2.63     (1년) 18.52     (설정이후) 19.35,0,0,3.82,96.18,0,0,0,0,0,0,0,100
K55101C81274,A01001,한국투자KINDEX국채선물3년인버스증권상장지수투자신탁(채권-파생형),한국투자신탁운용,낮은위험,2.1454,2.5408,2.2874,채권파생형,국내,100822.08,2018-06-05, [기준일자] 2021-10-29  (보수) 0.05    (수수료) 0.00    (TER) 0.11    (매매중개수수료) 0.03," [기준일자] 2021-11-12  (설정원본)            5,048   (순자산총액)            5,048", [기준일자] 2021-11-01  (1개월) 1.51     (6개월) 2.15     (1년) 2.54     (설정이후) 1.57,0,0,79.94,20.06,0,0,0,0,0,0,0,100
K55223BY8797,A01031,KBKBSTAR국고채3년선물인버스증권상장지수투자신탁(채권-파생형),케이비자산운용,낮은위험,2.1378,2.4954,2.1811,채권파생형,국내,101065.34,2017-11-08, [기준일자] 2021-10-29  (보수) 0.07    (수수료) 0.00    (TER) 0.09    (매매중개수수료) 0.05," [기준일자] 2021-11-12  (설정원본)           63,352   (순자산총액)           63,352", [기준일자] 2021-11-01  (1개월) 1.50     (6개월) 2.14     (1년) 2.50     (설정이후) 1.81,0,7.9,80.14,11.97,0,0,0,0,0,0,0,100
K55306AZ7666,A01053,KTB공모주하이일드증권투자신탁[채권혼합](운),케이티비자산운용,낮은위험,3.8379,7.3798,18.3556,혼합채권형,국내,1272.93,2015-02-16, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.00    (매매중개수수료) 0.02," [기준일자] 2021-11-12  (설정원본)          276,052   (순자산총액)          352,975", [기준일자] 2021-11-01  (1개월) -0.81     (6개월) 3.84     (1년) 7.38     (설정이후) 50.75,14.79,64.79,11.37,9.05,0,0,0,0,0,0,0,100
K55232CI3630,A01040,NH-Amundi하나로TDF2030증권투자신탁[주식혼합-재간접형],엔에이치아문디자산운용,다소높은위험,5.2737,18.3888,,재간접형,혼합,1268.69,2019-05-30, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.01    (매매중개수수료) 0.04," [기준일자] 2021-11-12  (설정원본)            7,873   (순자산총액)           10,002", [기준일자] 2021-11-01  (1개월) 1.34     (6개월) 5.27     (1년) 18.39     (설정이후) 26.11,0,0,6.48,93.52,0,0,0,0,0,0,0,100
K55105C60402,A01005,삼성KODEX국채선물3년인버스증권상장지수투자신탁[채권-파생형],삼성자산운용,낮은위험,2.0274,2.3652,1.9115,채권파생형,국내,50386.25,2018-04-12, [기준일자] 2021-10-29  (보수) 0.07    (수수료) 0.00    (TER) 0.09    (매매중개수수료) 0.02," [기준일자] 2021-11-12  (설정원본)            5,146   (순자산총액)            5,146", [기준일자] 2021-11-01  (1개월) 1.49     (6개월) 2.03     (1년) 2.37     (설정이후) 1.52,0,0,79.81,20.19,0,0,0,0,0,0,0,100
KR5203AY0163,A01011,대신공모주10증권투자신탁[채권혼합](운용),대신자산운용,낮은위험,3.4242,6.8734,12.6869,혼합채권형,국내,1060.68,2014-12-15, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.00    (매매중개수수료) 0.09," [기준일자] 2021-11-12  (설정원본)            6,098   (순자산총액)            6,477", [기준일자] 2021-11-01  (1개월) -0.43     (6개월) 3.42     (1년) 6.87     (설정이후) 27.89,2.26,73.92,23.8,0.01,0,0,0,0,0,0,0,100
K55213CC7895,A01021,한화신종개인연금TDF2025증권전환형자투자신탁(혼합-재간접형),한화자산운용,다소높은위험,3.0925,18.2829,33.3585,재간접형,해외,1105.86,2018-09-03, [기준일자] 2021-10-29  (보수) 0.78    (수수료) 0.00    (TER) 0.79    (매매중개수수료) 0.01," [기준일자] 2021-11-12  (설정원본)           12,789   (순자산총액)           14,134", [기준일자] 2021-11-01  (1개월) 0.52     (6개월) 3.09     (1년) 18.28     (설정이후) 26.25,0,0,1.76,98.24,0,0,0,0,50,0,0,50
