분류,상품명,보장금액,보장내용,1차 영역,2차 영역,지급사유,분류코드
보장성보험 상해보험 상품,(무)AIG다이렉트 참쉬운건강보험,10만원,[갱신형]상해중환자실입원일단(1~180일),건강,,보험기간 중 상해로 중환자실에 입원하여 치료를 받은 경우 입원 1일당 보험가입금액 지급(1회 입원당 180일 한도),4
보장성보험 상해보험 상품,(무)AIG다이렉트 참쉬운건강보험,3만원,[갱신형]교통상해입원일당(1~180일),건강,,보험기간 중 교통사고 상해로 1일이상 입원하여 지료를 받은 경우 입원1일당 보험가입금액 지급(1회 입원당 180일 한도),4
보장성보험 상해보험 상품,(무)AIG다이렉트 참쉬운건강보험,50만원,[갱신형]상해수술비,건강,,"보험기간 중 상해의 직접결과로써 수술을 받은 경우 보험가입금액을 지급(단, 동일사고당 1회지급)",4
보장성보험 상해보험 상품,효밍아웃NH부모님안전보험(무배당),20만원(재해골절발생 1회당),재해골절치료급여금,건강,,피보험자가 보험기간 중 재해를 직접적인 원인으로 재해골절(치아파절 제외)이 발생하였을 때,4
보장성보험 상해보험 상품,효밍아웃NH부모님안전보험(무배당),5만원(깁스치료 1회당),깁스치료급여금,건강,,"피보험자가 보험기간 중 ""깁스(Cast)"" 치료를 받았을 때",4
보장성보험 상해보험 상품,효밍아웃NH부모님안전보험(무배당),200만원,아나필락시스쇼크진단보험금,건강,,"피보험자가 보험기간 중 ""아나필락시스쇼크""로 진단확정 되었을 때(다만, 최초 1회에 한함)",4
보장성보험 상해보험 상품,효밍아웃NH부모님안전보험(무배당),사고 1회당 300만원,강력범죄·폭력사고 위로금,건강,재무,피보험자가 보험기간 중 “강력범죄·폭력사고“를 직접적인 원인으로 “전치 1개월(4주)을 초과하는 상해“가 발생하였을 때(동일사고에 의한 경우 1회에 한함),4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),3000만원,일반상해사망(기본계약)(10년갱신형),건강,관계,보험기간중 상해의 직접결과로써 사망시,4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),1000만원,질병사망(10년갱신형),건강,관계,보험기간중 질병으로 사망시,4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),20만원,골절진단비Ⅱ(치아파절제외)(10년갱신형),건강,,"보험기간 중에 상해의 직접결과로써 약관상 골절분류표Ⅱ에서 정한 골절(치아의 파절(깨짐, 부러짐) 제외)로 진단확정시(매 사고시마다)",4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),10만원,골절수술비(10년갱신형),건강,,보험기간 중에 상해의 직접결과로써 약관상 골절분류표에서 정한 골절로 진단확정 후 그 치료를 직접적인 목적으로 수술시(매사고시마다),4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),10만원,깁스치료비(10년갱신형),건강,,보험기간중 상해 또는 진단확정된 질병으로 깁스치료시 (매치료시마다),4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),20만원,화상진단비(10년갱신형),건강,,보험기간 중에 상해의 직접결과로써 심재성 2도 이상의 화상으로 진단확정시(매 사고시마다),4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),10만원,화상수술비(10년갱신형),건강,,보험기간 중에 상해의 직접결과로써 심재성 2도 이상의 화상으로 진단확정후 그 치료를 직접적인 목적으로 수술시(수술1회당),4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),7만원,상해흉터복원수술비(10년갱신형),건강,,"보험기간 중에 발생한 급격하고도 우연한 외래의 사고로 병원 또는 의원(한방병원 또는 한의원을 포함)등에서 치료를 받고 그 직접적인 결과로 인하여 안면부, 상지, 하지에 외형상의 반흔(흉터)/추상장해, 신체의 기형/기능장해가 발생하여 원상회복을 목적으로 사고일로부터 2년 이내 성형외과 전문의로부터 성형수술시 (1사고당 500만원 한도)
 - 안면부 : 수술 1cm당 14만원
 - 상/하지(단, 3cm 이상의 경우에 한함) : 수술 1cm당 7만원",4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),1000만원,암진단비(유사암제외)(10년갱신형),건강,,"보험기간중 암보장개시일(계약일로부터 그날을 포함 90일이 지난날의 다음날) 이후에 암(유사암 제외)으로 진단확정시(최초1회에 한하며, 특정소액암(유방, 자궁경부, 자궁체부, 전립선, 방광의 악성신생물(암))의 경우 계약일로부터 1년미만 진단시 가입금액의 50%지급)",4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),100만원,유사암진단비(10년갱신형),건강,,"보험기간중 기타피부암, 갑상선암, 제자리암 또는 경계성종양으로 진단확정시(각각 최초1회에 한함, 계약일로부터 1년미만 진단시 가입금액의 50%지급)",4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),1000만원,10대고액치료비암진단비(10년갱신형),건강,,"보험기간중 암보장개시일(계약일로부터 그날을 포함 90일이 지난날의 다음날, 계약일 현재 보험나이 15세미만 피보험자의 경우 계약일) 이후에 10대고액치료비암(식도, 췌장, 골/관절연골, 뇌/중추신경계의 기타부위, 림프/조혈/관련조직, 간 및 간내담관, 담낭, 담도의 기타 및 상세불명 부분, 기관, 기관지 및 폐의 악성신생물)으로 진단확정시 (최초1회에 한함)",4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),1000만원,뇌졸중진단비(10년갱신형),건강,,"보험기간중 뇌졸중으로 진단확정시(최초1회에 한함, 계약일로부터 1년미만 진단시 가입금액의 50%지급)",4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),1000만원,뇌출혈진단비(10년갱신형),건강,,"보험기간중 뇌출혈로 진단확정시(최초1회에 한함, 계약일로부터 1년미만 진단시 가입금액의 50%지급)",4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),100만원,뇌혈관질환진단비(10년갱신형),건강,,"보험기간 중에 뇌혈관질환(약관참조)으로 진단확정된 경우 (최초1회에 한함, 보험계약일로부터 1년미만시 보험가입금액의 50% 지급)",4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),1000만원,급성심근경색증진단비(10년갱신형),건강,,"보험기간중 급성심근경색증으로 진단확정시(최초1회에 한함, 계약일로부터 1년미만 진단시 가입금액의 50% 지급)",4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),200만원,허혈성심장질환진단비(10년갱신형),건강,,"보험기간 중에 허혈성심장질환(약관참조)으로 진단확정된 경우 (최초1회에 한함, 보험계약일로부터 1년미만시 보험가입금액의 50% 지급)",4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),500만원,재진단암진단비(10년갱신형),건강,,"보험기간중 재진단암보장개시일 이후에 재진단암(기타피부암,갑상선암,전립선암 제외)으로 진단 확정시
-첫번째 재진단암:첫번째암 보장개시일 이후 최초로 발생한 암(기타피부암, 갑상선암 제외) 진단 확정일부터 그날을 포함하여 2년이 지난날의 다음날
-두번째이후 재진단암:직전 재진단암 진단 확정일부터 그날을 포함하여 2년이 지난 날의 다음날",4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),300만원,뇌혈관질환수술비(10년갱신형),건강,,"보험기간 중에 뇌혈관질환으로 진단확정되고 그 뇌혈관질환의 치료를 직접적인 목적으로 수술시 (수술 1회당, 단, 보험계약일부터 1년미만 시 보험가입금액의 50% 지급)",4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),300만원,허혈성심장질환수술비(10년갱신형),건강,,"보험기간 중에 허혈성심장질환으로 진단확정되고 그 허혈성심장질환의 치료를 직접적인 목적으로 수술시 (수술 1회당, 단, 보험계약일부터 1년미만 시 보험가입금액의 50% 지급)",4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),2000만원,표적항암약물허가치료비(최초1회한)(10년갱신형),건강,,"보험기간 중 암보장개시일 이후에 암 또는 보험기간 중 기타피부암, 갑상선암으로 진단확정되고 그 치료를 목적으로 표적항암약물허가치료를 받은 경우(최초 1회에 한함)",4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),50만원,특정항암호르몬약물허가치료비(최초1회한)(10년갱신형),건강,,보험기간 중에 암보장개시일 이후 암으로 진단 확정되고 암의 치료를 목적으로 특정항암호르몬약물허가치료를 받은 경우 (최초 1회에 한함),4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),50만원,갑상선암호르몬약물허가치료비(최초1회한)(10년갱신형),건강,,보험기간 중 갑상선암으로 진단확정되고 수술 후 갑상선암호르몬약물허가치료를 받은 경우(최초 1회에 한함),4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),200만원,항암방사선치료비(10년갱신형),건강,,"보험기간중 암(기타피부암,갑상선암 제외)에 대한 보장개시일 이후에 암으로 진단확정되고 항암방사선치료를 받은 경우 또는 보험기간중 기타피부암/갑상선암으로 진단확정되고 항암방사선치료를 받은 경우(각각 최초 1회에 한하며, 기타피부암/갑상선암의 경우 가입금액의 20%지급)",4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),200만원,항암약물치료비(10년갱신형),건강,,"보험기간중 암(기타피부암,갑상선암 제외)에 대한 보장개시일 이후에 암으로 진단확정되고 항암약물치료를 받은 경우 또는 보험기간중 기타피부암/갑상선암으로 진단확정되고 항암약물치료를 받은 경우 (각각 최초 1회에 한하며, 기타피부암/갑상선암의 경우 가입금액의 20%지급)",4
보장성보험 상해보험 상품,무배당 KB 다이렉트 건강맞춤보장보험(21.04),200만원,암수술비(10년갱신형),건강,,"보험기간중 암보장개시일(계약일로부터 그날을 포함 90일이 지난날의 다음날) 이후에 암 또는 암보장개시일(계약일) 이후에 기타피부암, 갑상선암, 제자리암, 경계성 종양으로 진단확정되고 직접치료를 목적으로 수술시 (수술1회당)",4
