,상품명,금융회사,상품유형,최초판매일,판매여부,중도해지,직전분기_납입원금,직전분기_적립금,직전분기_수익률,전년도_납입원금,전년도_적립금,전년도_수익률,장기수익률(연평균)_3년,장기 수익률(연평균)_5년,장기 수익률(연평균)_7년,장기 수익률(연평균)_10년,장기 수수료율(연평균)_3년,장기 수수료율(연평균)_5년,장기 수수료율(연평균)_7년,장기 수수료율(연평균)_10년,위험,직업,학습,건강,관계,주거,사회참여,여가,재무
1647,HDC모아주고막아주는증권투자신탁 1(채권혼합)ClassC-P2,에이치디씨자산운용,혼합채권형,2018/04/27,판매,가능,267,284,6.04,119,133,7.75,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
1648,신한해피라이프연금글로벌ETF증권전환형자투자신탁 1[주식-재간접형](종류S-P),신한자산운용,재간접,2014/04/24,판매,가능,202,284,27.76,134,194,21.15,5.92,8.64,,,0.78,0.75,,,보통위험,0,0,0,0,100,0,0,0
1649,에셋플러스해피드림투게더연금증권자투자신탁 1[주식혼합] 종류Ce,에셋플러스자산운용,혼합주식형,2014/03/14,판매,가능,269,282,6.59,107,108,5.80,2.19,0.29,,,0.89,0.88,,,높은위험,0,0,0,0,100,0,0,0
1650,하나UBS인Best연금유럽포커스증권자투자신탁[주식-재간접형]Class C-E,하나유비에스자산운용,재간접,2014/02/25,판매,가능,247,282,24.19,105,120,-1.99,4.50,2.74,,,0.75,0.76,,,보통위험,0,0,0,0,100,0,0,0
1651,한화연금저축아시아리츠부동산자투자신탁(리츠-재간접형)종류C-e,한화자산운용,부동산,2016/10/17,판매,가능,287,282,9.26,285,261,-9.36,2.44,,,,0.86,,,,높은위험,0,0,0,0,100,0,0,0
1652,피델리티연금코리아증권전환형자투자신탁(주식-재간접형)종류C-e,피델리티자산운용,재간접,2015/06/03,판매,가능,220,279,28.57,149,206,42.18,7.63,9.47,,,0.93,0.99,,,보통위험,0,0,0,0,100,0,0,0
1653,삼성아시아퍼시픽리츠부동산자투자신탁H[REITs-재간접형]_C-Pe,삼성자산운용,부동산,2019/12/26,판매,가능,265,277,10.74,117,114,-6.12,,,,,,,,,높은위험,0,0,0,0,100,0,0,0
1654,KB글로벌코어리츠부동산자투자신탁(재간접형)(H) C-P,케이비자산운용,부동산,2019/10/25,판매,가능,238,277,26.34,201,195,-11.48,,,,,,,,,높은위험,0,0,0,0,100,0,0,0
1655,삼성한국형TDF2050증권투자신탁H[주식혼합-재간접형]S-P,삼성자산운용,재간접,2019/03/04,판매,가능,228,277,19.39,176,203,9.21,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
1656,현대인베스트먼트코스닥포커스증권자투자신탁 1(주식)C-P1,현대인베스트먼트자산운용,주식형,2018/01/04,판매,가능,260,277,22.36,384,375,31.14,-1.04,,,,1.21,,,,높은위험,0,0,0,0,100,0,0,0
1657,베어링글로벌하이일드증권자투자신탁[H](채권-재간접형)ClassC-P,베어링자산운용,재간접,2019/06/24,판매,가능,256,277,10.69,177,186,-2.75,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
1658,한국투자TDF알아서2030증권투자신탁(주식혼합-재간접형)(S-P),한국투자신탁운용,재간접,2017/11/15,판매,가능,252,276,13.25,162,172,5.96,2.66,,,,0.42,,,,보통위험,0,0,0,0,100,0,0,0
1659,한화글로벌본드인컴증권자투자신탁(H)(채권-재간접형)C-Pe(연금저축),한화자산운용,재간접,2019/12/16,판매,가능,271,276,5.27,63,65,-1.95,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
1660,KB글로벌주식인덱스증권자투자신탁(주식)(UH)S-P,케이비자산운용,주식형,2020/06/23,판매,가능,250,276,24.39,57,59,0.00,,,,,,,,,높은위험,0,0,0,0,100,0,0,0
1661,KB통중국그로스증권자투자신탁(주식)C-Pe,케이비자산운용,주식형,2019/12/12,판매,가능,300,274,3.93,49,63,21.27,,,,,,,,,높은위험,0,0,0,0,100,0,0,0
1662,미래에셋글로벌리츠부동산자투자신탁(재간접형)종류C-P2,미래에셋자산운용,재간접,2020/06/29,판매,가능,224,273,43.38,2,3,7.22,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
1663,한국투자글로벌착한기업ESG증권투자신탁(주식-재간접형)(C-P),한국투자신탁운용,재간접,2019/04/05,판매,가능,243,273,16.12,169,184,8.95,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
1664,신한스노우볼인컴증권투자신탁[채권혼합](종류C-p),신한자산운용,혼합채권형,2018/12/27,판매,가능,256,273,14.52,174,180,4.58,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
1665,한화글로벌리얼에셋혼합자산자투자신탁(혼합-재간접형)종류C-P(연금저축),한화자산운용,혼합자산,2018/02/07,판매,가능,268,273,10.78,238,225,-8.05,,,,,,,,,다소높은위험,0,0,0,0,100,0,0,0
1666,피델리티재팬증권자투자신탁(주식-재간접형)S-PRS,피델리티자산운용,재간접,2014/07/23,판매,가능,166,272,40.99,223,274,-0.20,-2.89,4.25,,,0.37,0.35,,,보통위험,0,0,0,0,100,0,0,0
1667,베어링차이나셀렉트증권자투자신탁[UH](주식-재간접형)ClassC-P,베어링자산운용,재간접,2017/12/06,판매,가능,238,272,7.15,238,285,27.07,7.67,,,,1.07,,,,보통위험,0,0,0,0,100,0,0,0
1668,미래에셋이머징달러회사채증권자투자신탁 1(UH)(채권)종류C-Pe,미래에셋자산운용,재간접,2016/01/27,판매,가능,226,271,0.03,232,262,-18.08,0.28,2.10,,,0.81,0.78,,,보통위험,0,0,0,0,100,0,0,0
1669,슈로더브릭스연금증권자투자신탁(주식-재간접형)종류C,슈로더투자신탁운용,재간접,2008/09/29,판매,가능,191,269,10.25,182,273,10.46,4.91,9.67,5.08,1.05,2.02,1.84,1.75,1.84,보통위험,0,0,0,0,100,0,0,0
1670,피델리티연금코리아증권전환형자투자신탁(주식-재간접형)종류C,피델리티자산운용,재간접,2011/08/08,판매,가능,155,269,32.74,211,313,33.67,5.70,7.12,5.38,,1.44,1.49,1.51,,보통위험,0,0,0,0,100,0,0,0
1671,BNK튼튼배당증권자투자신탁 1(주식)ClassC-P,비엔케이자산운용,주식형,2013/11/05,판매,가능,140,268,47.00,149,254,39.14,7.06,9.64,7.61,,1.84,1.76,1.67,,높은위험,0,0,0,0,100,0,0,0
1672,NH-Amundi대한민국고배당주연금증권전환형자투자신탁[주식]C-P1e,엔에이치아문디자산운용,주식형,2017/09/25,판매,가능,189,267,35.71,257,315,34.52,6.62,,,,0.98,,,,높은위험,0,0,0,0,100,0,0,0
1673,우리G알리안츠유럽배당증권자투자신탁[주식_재간접형](H)ClassPe2,우리글로벌자산운용,재간접,2017/11/10,판매,가능,269,267,16.44,324,297,-17.93,-5.86,,,,0.40,,,,보통위험,0,0,0,0,100,0,0,0
1674,브이아이혁신기업투자증권투자신탁 1[주식]C-Pe2,브이아이자산운용,주식형,2020/07/17,판매,가능,253,267,19.97,59,72,0.00,,,,,,,,,높은위험,0,0,0,0,100,0,0,0
1675,하나UBS미국토탈일드증권자투자신탁[주식-재간접형]ClassC-P2,하나유비에스자산운용,재간접,2017/03/20,판매,가능,201,266,24.06,227,250,-2.39,1.04,,,,0.87,,,,보통위험,0,0,0,0,100,0,0,0
1676,현대인베스트먼트인덱스알파증권자투자신탁 1(주식-파생형)S-P,현대인베스트먼트자산운용,파생상품,2020/02/27,판매,가능,255,265,18.01,121,140,0.00,,,,,,,,,매우높은위험,0,0,0,0,100,0,0,0
1677,우리연금저축포커스증권자투자신탁(주식)ClassC,프랭클린템플턴투자신탁운용,주식형,2013/12/06,판매,가능,164,264,32.96,81,222,87.31,5.19,12.71,7.07,,1.70,1.60,1.54,,높은위험,0,0,0,0,100,0,0,0
1678,삼성ELS인덱스증권자투자신탁HE- 1[주식-파생형]_C-P,삼성자산운용,파생상품,2020/01/13,판매,가능,269,264,-1.31,177,184,2.93,,,,,,,,,매우높은위험,0,0,0,0,100,0,0,0
1679,KB스타단기채증권자투자신탁(채권)S-P,케이비자산운용,채권형,2020/04/21,판매,가능,261,263,0.22,79,80,0.00,,,,,,,,,낮은위험,0,0,0,0,100,0,0,0
1680,NH-Amundi코리아50인덱스증권투자신탁[주식]ClassC-P1(연금저축),엔에이치아문디자산운용,주식형,2014/12/11,판매,가능,152,262,27.84,221,307,26.05,0.65,4.75,,,1.03,1.02,,,높은위험,0,0,0,0,100,0,0,0
1681,삼성글로벌선진국증권자투자신탁UH[주식]_C-P,삼성자산운용,주식형,2016/03/18,판매,가능,116,262,49.79,130,226,1.42,5.38,,,,1.29,1.08,,,높은위험,0,0,0,0,100,0,0,0
1682,현대인베스트먼트공모주하이일드증권투자신탁 1(채권혼합)P1-e,현대인베스트먼트자산운용,혼합채권형,2018/08/31,판매,가능,235,262,7.49,305,322,13.14,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
1683,미래에셋밸런스롱숏증권자투자신탁 1(채권혼합)종류C-Pe,미래에셋자산운용,재간접,2016/05/13,판매,가능,221,262,24.70,56,62,1.40,1.69,2.32,,,1.04,0.95,,,보통위험,0,0,0,0,100,0,0,0
1684,KB통중국그로스증권자투자신탁(주식)C-P,케이비자산운용,주식형,2020/02/12,판매,가능,260,261,1.12,151,202,0.00,,,,,,,,,높은위험,0,0,0,0,100,0,0,0
1685,삼성클래식일본중소형FOCUS연금증권자투자신탁UH[주식]_C,삼성자산운용,주식형,2015/08/28,판매,가능,142,260,16.54,156,249,-8.73,-1.23,7.22,,,2.25,2.15,,,높은위험,0,0,0,0,100,0,0,0
1686,브이아이로이스미국스몰캡증권자투자신탁UH[주식-재간접형]S-P2,브이아이자산운용,재간접,2018/08/24,판매,가능,229,260,33.55,47,50,0.68,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
1687,한국투자연금저축배당리더증권자투자신탁(주식)(C-e),한국투자신탁운용,주식형,2016/01/18,판매,가능,207,258,22.42,235,265,15.78,0.56,,,,0.98,,,,높은위험,0,0,0,0,100,0,0,0
1688,미래에셋AI스마트베타EMP증권자투자신탁(주식-재간접형)종류C-P2,미래에셋자산운용,재간접,2017/01/24,판매,가능,192,257,27.04,239,290,10.72,-3.17,,,,0.70,,,,보통위험,0,0,0,0,100,0,0,0
1689,삼성클래식인디아연금증권자투자신탁H[주식-파생형]S-P,삼성자산운용,파생상품,2018/01/04,판매,가능,146,256,73.11,200,236,11.88,0.49,,,,0.98,,,,매우높은위험,0,0,0,0,100,0,0,0
1690,한국투자일본4차산업혁명증권투자신탁(주식-파생형)(C-Pe),한국투자신탁운용,파생상품,2020/07/15,판매,가능,230,256,14.18,133,138,0.00,,,,,,,,,매우높은위험,0,0,0,0,100,0,0,0
1691,삼성클래식미국코어밸런스연금증권자투자신탁H [주식혼합-재간접형]_Ce,삼성자산운용,재간접,2014/08/12,판매,가능,183,255,12.31,154,215,12.37,8.07,7.66,,,1.07,1.04,0.96,,보통위험,0,0,0,0,100,0,0,0
1692,삼성클래식일본중소형FOCUS연금증권자투자신탁UH[주식]_Ce,삼성자산운용,주식형,2015/08/25,판매,가능,117,255,84.59,55,179,-6.44,-0.06,7.19,,,1.68,1.55,,,높은위험,0,0,0,0,100,0,0,0
1693,신한SHAI네오(NEO)자산배분증권투자신탁(H)[주식혼합-재간접형](종류C-p),신한자산운용,재간접,2020/02/13,판매,가능,238,253,5.56,233,244,0.00,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
1694,미래에셋퇴직플랜농산물안정형증권자투자신탁(채권혼합)종류C-P2e,미래에셋자산운용,재간접,2018/03/20,판매,가능,251,252,1.64,100,103,4.85,3.88,,,,0.36,,,,보통위험,0,0,0,0,100,0,0,0
1695,하나UBS코리아중소형증권자투자신탁[주식]ClassC-P2,하나유비에스자산운용,주식형,2019/01/03,판매,가능,149,252,67.11,101,148,37.16,,,,,,,,,높은위험,0,0,0,0,100,0,0,0
1696,하나UBS유럽오퍼튜니티증권자투자신탁[주식-재간접형]ClassC-P2E,하나유비에스자산운용,재간접,2017/08/24,판매,가능,229,251,17.23,110,124,2.29,5.32,,,,0.58,,,,보통위험,0,0,0,0,100,0,0,0
1697,이스트스프링연금저축업종일등ESG증권자투자신탁[주식]클래스C,이스트스프링자산운용,주식형,2015/12/14,판매,가능,162,251,28.47,247,318,28.81,2.67,4.26,,,1.43,1.46,,,높은위험,0,0,0,0,100,0,0,0
1698,삼성ESG착한책임투자증권투자신탁 1[주식]_C-Pe,삼성액티브자산운용,주식형,2017/08/24,판매,가능,260,249,14.85,45,50,33.18,3.99,,,,1.09,,,,높은위험,0,0,0,0,100,0,0,0
1699,유경PSG좋은생각자산배분형증권투자신탁(주식혼합형)ClassS-P,유경피에스지자산운용,혼합주식형,2015/10/23,판매,가능,146,249,22.33,175,267,51.35,9.40,7.60,,,1.05,1.02,,,높은위험,0,0,0,0,100,0,0,0
1700,미래에셋퇴직연금솔로몬20증권자투자신탁 1(채권혼합)종류C-P2e,미래에셋자산운용,재간접,2019/04/25,판매,가능,244,249,6.11,77,83,13.73,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
1701,한국투자월스트리트투자은행증권투자신탁 1(주식)(C-P),한국투자신탁운용,주식형,2017/12/01,판매,가능,541,249,9.81,385,58,-0.76,0.13,,,,0.97,,,,높은위험,0,0,0,0,100,0,0,0
1702,신한개인용MMF 2(종류S-P),신한자산운용,단기금융,2014/04/23,판매,가능,232,248,0.85,285,302,0.56,1.49,1.52,,,0.23,0.22,,,매우낮은위험,0,0,0,0,100,0,0,0
1703,미래에셋100세시대QV퇴직연금40증권자투자신탁 1(채권혼합-재간접형)종류C,미래에셋자산운용,재간접,2016/04/18,판매,가능,251,247,9.38,243,273,13.81,2.85,3.52,,,0.72,0.82,,,보통위험,0,0,0,0,100,0,0,0
1704,KB온국민TDF2040증권투자신탁(주식혼합-재간접형)S-P,케이비자산운용,재간접,2017/08/09,판매,가능,229,246,14.82,79,87,8.30,4.50,,,,0.53,,,,보통위험,0,0,0,0,100,0,0,0
1705,키움코리아인덱스증권자투자신탁 1[주식]C-P,키움투자자산운용,주식형,2013/12/16,판매,가능,140,246,40.95,176,267,37.42,5.61,9.54,7.11,,1.14,1.14,1.09,,높은위험,0,0,0,0,100,0,0,0
1706,삼성픽테프리미엄브랜드증권자투자신탁UH[주식-재간접형]_C-Pe,삼성자산운용,재간접,2020/01/17,판매,가능,201,245,35.04,85,102,13.12,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
1707,신한EMP글로벌넥스트G증권투자신탁(H)[주식혼합-재간접형](종류C-pe),신한자산운용,재간접,2020/06/19,판매,가능,222,245,11.62,249,264,0.00,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
1708,미래에셋퇴직플랜아시아퍼시픽증권자투자신탁 1(채권혼합)종류C,미래에셋자산운용,재간접,2007/08/22,판매,가능,236,245,7.96,215,237,9.40,63.83,37.49,26.08,16.88,2.04,1.74,1.62,1.54,보통위험,0,0,0,0,100,0,0,0
1709,KB연금코차이나증권전환형자투자신탁(주식) C-E,케이비자산운용,주식형,2016/08/31,판매,가능,191,243,16.41,216,271,24.13,2.65,,,,1.15,,,,높은위험,0,0,0,0,100,0,0,0
1710,트러스톤장기고배당증권자투자신탁[주식]Cp-E클래스,트러스톤자산운용,주식형,2015/11/16,판매,가능,154,242,26.59,368,423,10.15,-0.25,0.42,,,0.92,0.80,,,높은위험,0,0,0,0,100,0,0,0
1711,삼성미국투자적격장기채권증권자투자신탁UH[채권]_S-P,삼성자산운용,채권형,2019/09/25,판매,가능,232,242,-0.27,97,100,0.61,,,,,,,,,낮은위험,0,0,0,0,100,0,0,0
1712,트러스톤밸류웨이연금저축증권자투자신탁[주식]Ce클래스,트러스톤자산운용,주식형,2014/05/21,판매,가능,237,241,20.70,242,226,8.29,-1.20,-0.63,,,0.85,0.85,,,높은위험,0,0,0,0,100,0,0,0
1713,교보악사그린디지털증권자투자신탁[주식]ClassC-Pe,교보악사자산운용,주식형,2019/04/11,판매,가능,210,241,30.80,98,110,6.05,,,,,,,,,높은위험,0,0,0,0,100,0,0,0
1714,삼성언택트코리아증권자투자신탁 1[주식]_C-P,삼성자산운용,주식형,2020/08/07,판매,가능,196,241,24.60,196,225,0.00,,,,,,,,,높은위험,0,0,0,0,100,0,0,0
1715,BNK튼튼코리아증권투자신탁 1(주식)CLASSC-Pe,비엔케이자산운용,주식형,2018/09/03,판매,가능,190,241,33.52,152,181,27.15,,,,,,,,,높은위험,0,0,0,0,100,0,0,0
1716,DB글로벌차세대모빌리티증권자투자신탁(H)[주식]C/S-P,디비자산운용,주식형,2018/03/14,판매,가능,202,241,25.66,130,147,28.20,,,,,,,,,높은위험,0,0,0,0,100,0,0,0
1717,트러스톤다이나믹코리아30증권자투자신탁[채권혼합]Cp-E클래스,트러스톤자산운용,혼합채권형,2018/03/07,판매,가능,237,240,7.02,47,49,1.28,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
1718,삼성J-REITs부동산투자신탁 1[REITs-재간접형](S-P),삼성자산운용,부동산,2019/05/21,판매,가능,353,240,12.94,412,257,-20.35,,,,,,,,,높은위험,0,0,0,0,100,0,0,0
1719,하나UBS인Best연금글로벌이머징국공채증권자투자신탁[채권-재간접형],하나유비에스자산운용,재간접,2012/05/18,판매,가능,238,239,4.24,175,176,0.41,0.68,1.99,0.34,,1.02,0.97,0.92,,보통위험,0,0,0,0,100,0,0,0
1720,키움연금자자손손백년투자전환형증권자투자신탁 1[주식],키움투자자산운용,주식형,2011/08/29,판매,가능,137,239,34.51,176,260,24.22,0.97,4.98,3.86,,1.59,1.56,1.51,,높은위험,0,0,0,0,100,0,0,0
1721,신영밸류고배당60증권투자신탁(주식혼합)Cp형,신영자산운용,혼합주식형,2016/07/18,판매,가능,188,239,19.45,214,253,23.20,3.87,,,,1.42,,,,높은위험,0,0,0,0,100,0,0,0
1722,베어링글로벌이머징마켓증권자투자신탁[H](주식-재간접형)ClassS-P,베어링자산운용,재간접,2018/01/25,판매,가능,252,238,2.63,145,155,5.67,-1.91,,,,0.29,,,,보통위험,0,0,0,0,100,0,0,0
1723,NH-Amundi하나로TDF2045증권투자신탁[주식혼합-재간접형]ClassC-P1e(연금저축),엔에이치아문디자산운용,재간접,2019/09/26,판매,가능,232,238,16.72,17,19,6.61,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
1724,한화연금증권전환형투자신탁(주식)종류C-e,한화자산운용,주식형,2018/05/02,판매,가능,188,238,32.30,102,144,35.79,,,,,,,,,높은위험,0,0,0,0,100,0,0,0
1725,삼성애버딘미국중소형증권자투자신탁UH[주식-재간접형]C-Pe,삼성자산운용,재간접,2017/08/03,판매,가능,214,238,33.47,68,66,8.48,-0.65,,,,0.66,,,,보통위험,0,0,0,0,100,0,0,0
1726,이스트스프링미국뱅크론특별자산자투자신탁(H)[대출채권-재간접형]클래스S-P2(연금저축),이스트스프링자산운용,특별자산,2016/03/16,판매,가능,225,237,4.02,133,139,-9.32,-2.29,,,,0.95,,,,매우높은위험,0,0,0,0,100,0,0,0
1727,한국투자골드플랜연금증권전환형자투자신탁 1(채권)(S-P),한국투자신탁운용,채권형,2014/04/22,판매,가능,213,237,-1.94,206,232,0.56,2.37,1.68,,,0.30,0.29,,,낮은위험,0,0,0,0,100,0,0,0
1728,신한해피라이프연금희망증권전환형자투자신탁 1[주식](종류C1),신한자산운용,주식형,2012/08/31,판매,가능,198,237,27.86,211,232,26.07,3.02,4.61,-0.58,,1.33,1.33,1.37,,높은위험,0,0,0,0,100,0,0,0
1729,삼성당신을위한삼성그룹밸류인덱스증권자투자신탁 1[주식]S-P,삼성자산운용,주식형,2017/06/29,판매,가능,170,237,25.02,189,247,18.24,17.27,,,,1.09,,,,높은위험,0,0,0,0,100,0,0,0
1730,미래에셋연금차이나배당프리미엄증권자투자신탁 1(주식혼합)종류C-Pe,미래에셋자산운용,재간접,2015/02/26,판매,가능,251,235,6.02,247,239,3.96,-0.85,1.50,,,1.00,0.98,,,보통위험,0,0,0,0,100,0,0,0
1731,브이아이중국본토공모주플러스증권투자신탁[주식혼합-재간접형]C-Pe2,브이아이자산운용,재간접,2020/09/18,판매,가능,210,235,6.51,455,461,0.00,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
1732,우리G아티잰글로벌그로스증권자투자신탁[주식_재간접형](UH)_ClassPe2,우리글로벌자산운용,재간접,2020/01/15,판매,가능,141,234,0.00,0,0,0.00,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
1733,한국투자골드플랜연금증권전환형투자신탁 1(주식)(S-P),한국투자신탁운용,주식형,2014/04/22,판매,가능,122,234,29.63,216,315,34.59,6.07,8.74,,,0.55,0.56,,,높은위험,0,0,0,0,100,0,0,0
1734,삼성CHINA2.0본토증권자투자신탁 1[주식]C-Pe,삼성자산운용,주식형,2017/11/21,판매,가능,214,234,-4.65,197,247,22.78,3.19,,,,1.34,,,,높은위험,0,0,0,0,100,0,0,0
1735,신영베테랑증권자투자신탁(주식혼합)C-Pe형,신영자산운용,혼합주식형,2019/05/15,판매,가능,203,231,21.20,112,128,11.83,,,,,,,,,높은위험,0,0,0,0,100,0,0,0
1736,하나UBS유럽오퍼튜니티증권자투자신탁[주식-재간접형]ClassC-P,하나유비에스자산운용,재간접,2015/05/29,판매,가능,170,231,20.04,192,224,8.54,8.31,3.34,,,0.94,0.92,,,보통위험,0,0,0,0,100,0,0,0
1737,키움달러표시우량채권증권자투자신탁(UH)[채권]S-P,키움투자자산운용,채권형,2017/01/19,판매,가능,210,231,1.61,273,269,-3.93,2.17,,,,0.33,,,,낮은위험,0,0,0,0,100,0,0,0
